CompoundID	SMILES
201569	Cc1cc(Br)cc(C)c1OCC(=O)NN=Cc2ccncc2
211057	Clc1ccc(cc1)S(=O)(=O)c2cccc(c2)S(=O)(=O)NCc3ccccc3
209100	O=C1NN=C2C1CC3CC2CC4C(=O)NN=C43
210868	Cc1ccccc1NS(=O)(=O)c2cccc(c2)S(=O)(=O)c3cccc(c3)S(=O)(=O)Nc4ccccc4C
201607	CC(=NNC(=O)COc1ccc(C)cc1[N+](=O)[O-])c2cccc(c2)[N+](=O)[O-]
211067	Cc1cccc(NS(=O)(=O)c2cccc(c2)C(=O)Nc3ccc(cc3)[N+](=O)[O-])c1
216196	CCN(CC)CC(=O)Nc1ccc2CCc3ccccc3N(C(=O)C)c2c1
210772	Oc1cccc(NC(=O)c2cccc(c2)S(=O)(=O)Nc3cccc(O)c3)c1
216685	CC(=O)N1C(=O)C(=NNC(=O)COc2ccccc2)c3cc(C)c(Br)cc13
211086	COc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)NCc3ccccc3)cc1
210923	COC(=O)c1cccc(SCCS(=O)(=O)c2ccc(C)cc2)c1
173328	CC(=NNc1ccc(cc1)S(=O)(=O)[OH])c2ccc(o2)[N+](=O)[O-]
189220	CC(Oc1cccc(Cl)c1)C(=O)NN=Cc2ccccc2
158167	CC(C)C(=O)NC(NC1CCS(=O)(=O)C1)C(Cl)(Cl)Cl
244522	Brc1cccc(NC(=O)CCCc2ccccc2)c1
175171	Oc1c(N=Nc2ccccn2)ccc3ccccc13
189170	NNC(=O)COc1ccc2ccccc2c1
180553	COC(=O)c1cc(ccc1C(=O)O)C(O)c2ccc(C(=O)O)c(c2)C(=O)OC
189193	COc1ccccc1OCC(=O)NN=Cc2ccc(cc2)[N+](=O)[O-]
185997	Cc1ccc(cc1)C2(CC2C(=O)Nc3ccc(cc3)[N+](=O)[O-])c4ccc(C)cc4
210809	[O-][N+](=O)c1ccc(NC(=O)c2cccc(c2)S(=O)(=O)Nc3ccccc3)cc1
189058	Oc1ccc(cc1C=NNC(=O)COc2ccc(Br)cc2)[N+](=O)[O-]
189214	CC(C)c1ccc(OCC(=O)NN=Cc2cccc(c2)[N+](=O)[O-])cc1
189014	CCCc1ccc(OCC(=O)NN=Cc2ccco2)cc1
211146	Brc1ccc(cc1S(=O)(=O)N2CCOCC2)C(=O)NCc3ccccc3
189119	CC(Oc1ccc2ccccc2c1)C(=O)NN=Cc3cc(ccc3O)[N+](=O)[O-]
211110	COc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)Nc3cccc(c3)[N+](=O)[O-])cc1
187201	OC(=O)c1ccc(Oc2ccc3C(=O)N(C(=O)c3c2)c4nccs4)cc1
210846	COc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)Nc3ccccc3C(=O)O)cc1
190721	OC(=O)C(CC(=O)c1ccsc1)C(=O)O
211074	COc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)Nc3cccc(C)c3)cc1
220046	COC(=O)C1C(=O)C(C(=O)c2cc(C)no2)C(=O)CC1(C)C
210795	CCN(CC)S(=O)(=O)c1cccc(c1)S(=O)(=O)c2ccc(Cl)c(Cl)c2
220090	Cc1cc(on1)C2C(CC(=O)C(C(=O)c3ccc(Cl)cc3)C2=O)c4ccccc4
210736	Brc1ccc(cc1)S(=O)(=O)c2cc(OC(=O)c3ccccc3)ccc2OC(=O)c4ccccc4
210799	[O-][N+](=O)c1cccc(NC(=O)c2cccc(c2)S(=O)(=O)NCc3ccccc3)c1
210281	Clc1cccc(c1)C(=O)NN=C2CCCC2
210903	CCN(CC)S(=O)(=O)c1cccc(c1)S(=O)(=O)c2ccc(Cl)cc2
210584	COc1cccc(c1)C(=O)Nc2ccc(cc2)N3C(=O)c4ccc(cc4C3=O)C(=O)O
210839	Cc1cccc(NS(=O)(=O)c2cccc(c2)C(=O)Nc3cccc(c3)C(=O)O)c1
201620	Cc1ccc(OCC(=O)NN=Cc2ccc(cc2)C(=O)O)c(C)c1
211061	Clc1ccc(cc1S(=O)(=O)N2CCOCC2)S(=O)(=O)c3cccc(c3)S(=O)(=O)N4CCOCC4
209017	Cc1ccc(cc1)n2c(csc2=[N]C(C)(C)C)c3ccccc3
210865	OC(=O)c1cccc(NS(=O)(=O)c2cccc(c2)S(=O)(=O)c3ccccc3)c1
201611	CC(=NNC(=O)COc1ccc(C)cc1[N+](=O)[O-])c2ccco2
209008	Cc1ccc([N]=c2scc(c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)n2CC=C)cc1
214993	CCOC(=O)Nc1ccc2CCc3ccccc3N(C(=O)CNC(C)C)c2c1
210775	Brc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)Nc3ccc(Br)cc3)cc1
214565	[O-][N+](=O)c1ccc(cc1)C(=O)NN=Cc2ccc[nH]2
222116	CCc1ccccc1NC(=O)CCC(=O)O
210855	[O-][N+](=O)c1ccccc1NC(=O)c2cccc(c2)S(=O)(=O)Nc3ccc(Br)cc3
173778	CC(C)(C)c1cc(CCC(=O)NN)cc(c1O)C(C)(C)C
189223	Oc1c(CC=C)cccc1C=NNC(=O)COc2ccc3ccccc3c2
185132	OC1(CC(=O)c2ccc3ccccc3c2)C(=O)Nc4ccccc41
244541	CCOC(=O)C(C1CCCCC1)C(=O)NCC=C
175206	OC(=O)C(=NNc1cccc2cccnc12)c3ccccc3
189180	Oc1ccccc1C=NNC(=O)c2ccc(OCc3cccc(Br)c3)cc2
180941	Oc1ccccc1C=Nc2ccc(cc2N=Cc3ccccc3O)S(=O)(=O)c4ccc(N=Cc5ccccc5O)c(N=Cc6ccccc6O)c4
189194	COc1ccccc1OCC(=O)NN=Cc2cccc(c2)[N+](=O)[O-]
185664	NC(CC(=O)O)c1ccc(Cl)cc1
210810	OC(=O)c1ccc(NS(=O)(=O)c2cccc(c2)C(=O)Nc3ccccc3)cc1
189060	CC(Oc1ccc(Cl)cc1)C(=O)NN=Cc2cccc(c2)[N+](=O)[O-]
210832	Cc1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCOCC3)c1
189028	Cc1cccc(OCC(=O)NN=Cc2cc(Br)cc(Br)c2O)c1
211144	COc1ccc(OCc2ccc(cc2)C(=O)Nc3cccc(c3)C(=O)O)cc1
189008	CC(C)c1ccc(C)c(OCC(=O)NN=Cc2ccccc2)c1
211114	O=C(N1CCOCC1)c2ccc(CSc3ccc(Oc4ccccc4)cc3)cc2
186661	CC(=C)C(=O)Nc1cc(NC(=O)C(=C)C)cc(c1)C(=O)O
210845	Cc1cccc(NC(=O)c2cccc(c2)S(=O)(=O)Nc3ccccc3C(=O)O)c1
190724	OC(=O)CCCCc1ccc(s1)C(=O)c2ccccc2
211072	[O-][N+](=O)c1cccc(NC(=O)c2cccc(c2)S(=O)(=O)Nc3ccc(Br)cc3)c1
210796	O=S(=O)(N1CCCCC1)c2ccc(cc2)c3ccc(cc3)S(=O)(=O)N4CCCCC4
210283	CC(=NNC(=O)c1cccc(Cl)c1)c2ccc(o2)[N+](=O)[O-]
220635	CC(CNC=C1C(=O)CC(C)(C)CC1=O)NC=C2C(=O)CC(C)(C)CC2=O
210754	CC(=O)OCS(=O)(=O)c1ccc2ccccc2c1
210803	Clc1ccc(cc1S(=O)(=O)Nc2ccccc2)S(=O)(=O)c3cccc(c3)S(=O)(=O)Nc4ccccc4
210268	Oc1ccc(cc1C=NNC(=O)c2cccc(Cl)c2)[N+](=O)[O-]
210898	Cc1ccc(cc1S(=O)(=O)N2CCOCC2)C(=O)Nc3cccc(O)c3
210595	Oc1ccccc1NC(=O)c2ccc(Br)cc2
210842	Cc1ccc(NS(=O)(=O)c2cccc(c2)C(=O)Nc3cccc(c3)C(=O)O)cc1
201622	COc1ccc(C=NNC(=O)CNc2ccc(C)cc2)cc1[N+](=O)[O-]
210896	Oc1cccc(NC(=O)c2cccc(c2)S(=O)(=O)N3CCCCC3)c1
209029	Cc1c(CCO)sc[n+]1Cc2ccccc2
210864	O=S(=O)(N1CCCCC1)c2cccc(c2)S(=O)(=O)c3cccc(c3)S(=O)(=O)N4CCCCC4
211181	[O-][N+](=O)c1ccccc1NC(=O)c2cc(ccc2Cl)S(=O)(=O)N3CCCCC3
210851	Cc1ccccc1NS(=O)(=O)c2cccc(c2)C(=O)Nc3ccccc3[N+](=O)[O-]
133957	OC(=O)CCCC(=O)Nc1cccc2cccnc12
210777	OC(=O)CSc1cccc(c1)C(=O)O
214567	C(=Nc1ccc(N=Cc2ccc[nH]2)cc1)c3ccc[nH]3
209101	OC(COCCC1(CC2CC3CC(C2)C1)C3)CN4CCOCC4
200912	COc1ccc(cc1Cl)c2ccc(C=NNc3nc(nc(n3)N4CCOCC4)N5CCOCC5)o2
200793	COc1cc(Br)c(Br)c(C=NNc2nc(nc(n2)N3CCOCC3)N4CCOCC4)c1O
214534	O=C(CCc1ccccc1)NN=Cc2ccc[nH]2
201393	Cc1ccc(OCC(=O)NN=Cc2cc(Br)c(O)c(Br)c2)c(c1)[N+](=O)[O-]
214555	Cc1ccc(N=Cc2ccc[nH]2)c(O)c1
217269	OC(=O)C(NC(=O)c1ccc(F)cc1)C2(CC3CC4CC(C3)C2)C4
213335	Clc1ccc(cc1)C2Nc3ccc4ncccc4c3C5=C2C(=O)CCC5
190195	NC(=O)C1CC=CCC1C(=O)OCC2CCCO2
217118	Cc1ccc(cc1)C(=O)NC(N2CCCCC2)C(Cl)(Cl)Cl
217173	CCOc1ccc2n(C)c(=NC(=O)c3ccc(cc3)[N+](=O)[O-])sc2c1
215290	CN(C)c1ccc(cc1)C2N=NC(=CC2c3ccccc3)C4C(=O)c5ccccc5C4=O
192875	OC(=O)C1SCC(NC(=O)c2ccccc2)C1=O
215289	CCOc1ccc(cc1)C2N=NC(=CC2c3ccccc3)C4C(=O)c5ccccc5C4=O
211543	CCOc1ccc(cc1)N2C(=O)CC(N3CCN(CC3)c4ccc(cc4)[N+](=O)[O-])C2=O
213522	Cc1cc(nc2ccc3ccccc3c12)c4ccc(O)cc4
215445	CC(C)(C)C(=O)OCCCN1CCCCC1
211847	CC(=O)c1c(C)n(c2ccccc2)c(=O)nc1NCc3ccccc3
213592	COc1cccc(C=Nc2ccc3ncccc3c2)c1O
211970	COc1ccc(Cl)cc1N(Cc2ccccc2)Cc3ccccc3
215304	O=C1C(C(=O)c2ccccc12)C3=CC(C(N=N3)c4c[nH]c5ccccc45)c6ccccc6
211960	CCN(CC)S(=O)(=O)c1ccc(Cl)c(c1)[N+](=O)[O-]
189208	COc1ccc(O)c(C=NNC(=O)c2ccccc2OCc3cccc(Br)c3)c1
211874	Nc1ccc(C=Cc2ccccc2)c(c1)S(=O)(=O)Oc3ccccc3
211888	Nc1ccc(NC(=O)c2ccc(cc2)C(=O)Nc3ccc(N)cc3)cc1
211941	CCOC(=O)C=Cc1ccc(N=Cc2ccc(OC)cc2)cc1
211903	OCCS(=O)(=O)c1cc([N+](=O)[O-])c(O)c(c1)[N+](=O)[O-]
220962	CCC(NS(=O)(=O)c1ccc(Cl)cc1)C(=O)O
211920	O=S1(=O)Nc2cc3nc4ccccc4nc3c5cccc1c25
218857	OC(=O)c1ccccc1C(=O)NCCc2ccccc2
211846	c1ccc(cc1)c2ncnc3n(nnc23)c4ccccc4
220927	Cc1cccc(OP(=O)(O)Oc2cccc(C)c2C)c1C
222495	OC(=O)c1cc([N+](=O)[O-])c(N2CCOCC2)c(c1)[N+](=O)[O-]
217742	N(c1nc2ccccc2[nH]1)c3ccccc3
201661	Cc1ccc(OCC(=O)NN=Cc2ccc(O)cc2O)c(c1)[N+](=O)[O-]
215041	CCOC(=O)Nc1ccc2CCc3ccccc3N(C(=O)CNC4CCCCC4)c2c1
224773	CN1CCN(CC(=O)NN=Cc2cccc(c2)[N+](=O)[O-])CC1
216861	CC(=NNC(=O)c1ccc(cc1)c2ccccc2)c3cccc(N)c3
202158	Cc1cc(Br)cc(C)c1OCC(=O)NN=Cc2c(C)cc(O)cc2O
218264	Nc1nc(c(CC(=O)O)s1)c2cccs2
211927	NS(=O)(=O)c1cc(O)c2ccccc2c1
217552	N=C1SC2CS(=O)(=O)CC2N1c3ccccc3
200755	Clc1ccc(c2ccc(C=NNc3nc(nc(n3)N4CCOCC4)N5CCOCC5)o2)c(Cl)c1
214536	O=C(COc1ccccc1)NN=Cc2ccc[nH]2
212352	Cc1cc(C)c2c(N)c(sc2n1)C(=O)ONc3ccc(Br)cc3
214561	O=C(NN=Cc1ccc[nH]1)Nc2ccccc2
214171	[O-][N+](=O)c1ccc(CC(N2C(=O)c3ccccc3C2=O)C(=O)N4CCCCC4)cc1
211833	CN(C)C(=O)c1ccccc1c2ccccc2C(=O)O
189234	CC(Oc1ccc2ccccc2c1)C(=O)NN=Cc3ccccc3O
213685	Oc1ccc(Br)cc1c2nc3ccc4ccccc4c3c5CCCc52
213783	COC(=O)c1ccc(cc1C(=O)OC)c2ncc(o2)c3ccc(C)cc3
214949	CCOC(=O)c1cc(COC(=O)CC)oc1C
190525	FC(F)(F)C(F)(F)C(F)(F)C(=O)N(Cc1ccccc1)Cc2ccccc2
213782	COC(=O)c1ccc(cc1C(=O)OC)c2ncc(o2)c3ccccc3
213560	O=C(CC(Nc1ccc2ccccc2c1)c3ccccc3)c4ccccc4
215432	CCOC(=O)C1=C(C)NC2=C(C1c3ccc(Br)o3)C(=O)CC(C)(C)C2
147946	CCC1(CC)C(=O)NC(=NNC(=S)N)NC1=O
211050	Cc1ccc(cc1)C(=O)Nc2ccc(NC(=O)c3ccccc3N)cc2
236841	C(N(Cc1ccccc1)N=Cc2ccco2)c3ccccc3
211981	[O-][N+](=O)c1cc(co1)c2csc(NC=O)n2
215318	[O-][N+](=O)Cc1n[nH]c(=O)c2ccccc12
211968	COc1ccc(NC(=O)c2cc(Cl)ccc2Cl)cc1[N+](=O)[O-]
189209	[O-][N+](=O)c1cccc(C=NNC(=O)c2ccccc2OCc3cccc(Br)c3)c1
211876	Cc1ccc(N)cc1S(=O)(=O)NCCO
211951	OC(=O)c1cccc2-c3ccc(Cl)cc3C(=O)c21
251675	FC(F)C(F)(F)COC(=O)C=CC(=O)Nc1cccc2ccccc12
211909	Oc1nc(O)nc(C=Cc2ccccc2)n1
223222	COc1ccccc1NC(=O)c2c(N=Cc3ccccc3[N+](=O)[O-])cnn2C
211924	OCCNS(=O)(=O)c1ccc2cc(O)ccc2c1
218953	CCc1nnc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(F)c(F)c3)cc2)s1
211697	NC(=O)COc1ccc(OCC=C)cc1
221049	CS(=O)(=O)N1CCN(CC1)c2ccc(cc2)[N+](=O)[O-]
222662	Cc1ccc(C)c(Nc2c(cc(cc2[N+](=O)[O-])[N+](=O)[O-])C(=O)O)c1
217970	Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)C=Cc3cccc(c3)[N+](=O)[O-])cc2)n1
201647	Cc1ccc(OCC(=O)NN=Cc2ccc(o2)[N+](=O)[O-])c(C)c1
176425	CCc1cccc(NCn2nnc3ccccc23)c1
216135	CCN(CC)CC(=O)Nc1ccc2CCc3ccccc3Nc2c1
222415	OC(=O)CCC(=O)Nc1ccccc1C(=O)O
202173	Cc1cc(Br)cc(C)c1OCC(=O)NN=Cc2cc(Br)c(O)c(Br)c2O
217975	CCN1C(=O)c2cccc3c(NC(=O)c4ccccc4C)ccc1c23
211928	Cc1ccc-2c(c1)C(=O)c3c2cccc3C(=O)O
217637	CC(C)(C)NC(=O)C[n+]1ccc(C=NO)cc1
200720	[O-][N+](=O)c1ccc(c2ccc(C=NNc3nc(nc(n3)N4CCOCC4)N5CCOCC5)o2)c(Cl)c1
214544	O=C1N(N=Cc2ccc[nH]2)C(=O)c3ccccc13
215293	Brc1ccc(cc1)C2N=NC(=CC2c3ccccc3)C4C(=O)c5ccccc5C4=O
214564	[O-][N+](=O)c1ccc(NN=Cc2ccc[nH]2)cc1
217337	OC(COc1ccc(cc1)C2(CC3CC4CC(C3)C2)C4)CN5CCOCC5
214581	[O-][N+](=O)c1ccc(NN=Cc2ccc[nH]2)c(c1)[N+](=O)[O-]
189235	COc1cccc(C=NNC(=O)C(C)Oc2cccc3ccccc23)c1
215451	CC(C)(C)C(=O)OCCCN1CCOCC1
216845	[O-][N+](=O)c1ccccc1C(=O)NNC(=O)C2CC2c3ccccc3
213340	Oc1ccc(cc1)C2Nc3ccc4ncccc4c3C5=C2C(=O)CCC5
194674	OC1C(CCOC1OCc2ccccc2)N=Cc3cc(ccc3O)[N+](=O)[O-]
216331	CCc1n(nc2ccccc12)c3ccccc3C(=O)C(=O)C
214941	COC(=O)CC1C(O[N+](=C1C(=O)OC)[O-])C(=O)OC
215436	Cc1ccc(cc1)c2cc3C(=O)c4ccccc4-c3nn2
214144	CC(=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C2(O)CCCCC2
211194	CC(=O)Nc1ccc(cc1)N2C(=O)C3C4CC(C=C4)C3C2=O
215421	O=C1c2ccccc2-c3nnc(cc13)c4cccs4
211983	NS(=O)(=O)c1cccc(NS(=O)(=O)c2ccc(O)c(c2)[N+](=O)[O-])c1
213343	[O-][N+](=O)c1ccc(cc1)C2Nc3ccc4ncccc4c3C5=C2C(=O)CCC5
211965	COC(=O)c1ccc(NC(=O)c2cc(Cl)ccc2Cl)cc1[N+](=O)[O-]
189129	Brc1ccccc1C=NNC(=O)C(Oc2ccccc2)Oc3ccccc3
201668	Cc1ccc(OCC(=O)NN=Cc2c(O)ccc3ccccc23)c(C)c1
211953	CCN(c1ccccc1)S(=O)(=O)c2cc(ccc2N)[N+](=O)[O-]
221238	OCC(CO)Nc1c(cc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)O
211915	CCOC(=O)c1c(O)cc2ccccc2c1O
224420	Cn1nc(NCc2ccccc2)c(n1)[N+](=O)[O-]
211925	NS(=O)(=O)c1ccc(O)c2ccccc12
219504	COc1ccc(C(=O)Nc2ccc(cc2)S(=O)(=O)Nc3nc(C)cc(C)n3)c(OC)c1
236730	CC(=C)CNC(=S)N1CCN(CC1)C(c2ccccc2)c3ccccc3
221075	[O-][N+](=O)c1ccc(cc1)N2CCN(CC2)S(=O)(=O)c3ccc(Cl)cc3
221986	Cc1cccc(NC(=O)C2C(C3CC2C=C3)C(=O)O)c1C
217353	COc1ccc(COCC(O)CN2CCN(C)CC2)cc1OC
201641	Cc1ccc(OCC(=O)NN=Cc2ccc3OCOc3c2)c(c1)[N+](=O)[O-]
191505	COc1cc(C=NNC(=O)C2CC2c3ccccc3)cc(OC)c1OC
216136	CN(C)CC(=O)N1c2ccccc2CCc3ccc(NC(=O)c4ccccc4)cc13
222102	OC(=O)CCC(=O)Nc1cccc(Cl)c1
202193	Cc1ccc(OCC(=O)NN=Cc2c(C)c(Br)c(O)c(Br)c2O)c(c1)[N+](=O)[O-]
218092	CN1CCN(CC1)C(=O)CCN2C(=O)C(=Cc3ccc(F)cc3)SC2=S
211934	Nc1cc2-c3ccccc3C(=O)c4cccc(n1)c42
217634	OCCN(CCO)c1nc(ncc1F)N2CCCCC2
200713	Oc1c(Br)cc(Cl)cc1C=NNc2nc(nc(n2)N3CCOCC3)N4CCOCC4
214549	O=C(NN=Cc1ccc[nH]1)C2CC2c3ccccc3
216853	CC(=O)Nc1ccc(NC(=O)C2CC2c3ccccc3)cc1
214192	Cc1ccc(NC(=O)C(Cc2ccc(cc2)[N+](=O)[O-])N3C(=O)c4ccccc4C3=O)c(O)c1
217347	CN1CCN(CC(O)COCCC2(CC3CC4CC(C3)C2)C4)CC1
214576	CC(=O)Nc1ccc(N=Cc2ccc[nH]2)cc1
189236	CC(Oc1cccc2ccccc12)C(=O)NN=CC=Cc3ccccc3
213660	CC1C2CC(C(C2=NO)S(=O)(=O)NC(C)(C)C)C1(C)C
194895	Oc1cccc(c1)C2N(Cc3ccccc3)CCN2Cc4ccccc4
212384	Cc1cc(=O)[nH]c2sc(C(=O)c3ccc(Cl)c(Cl)c3)c(N)c12
192874	OC1C2SCC1(CCC2O)NC(=O)c3ccccc3
216282	CCC(=O)c1ccc(Br)cc1N=N(=O)c2cc(Br)ccc2C(=O)CC
175133	Brc1cc(Br)c2cccnc2c1NS(=O)(=O)c3ccccc3
215295	COc1cccc(C2N=NC(=CC2c3ccccc3)C4C(=O)c5ccccc5C4=O)c1OC
214093	CC(=NNc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])CCCO
211765	Oc1ccnc(c1C(=O)c2ccccc2)C(F)(F)F
215452	O=C(OCCCN1CCOCC1)c2ccccc2
211984	NS(=O)(=O)c1cccc(NS(=O)(=O)c2ccc(Cl)c(c2)[N+](=O)[O-])c1
215291	COc1ccc(cc1OC)C2N=NC(=CC2c3ccccc3)C4C(=O)c5ccccc5C4=O
219523	Fc1ccc(cc1)C(=O)NNC(=O)c2ccncc2
189132	OC(C(=O)NN=Cc1cccc(Br)c1)c2ccc(Br)cc2
201679	Cc1ccc(OCC(=O)NN=CC=Cc2ccco2)c(c1)[N+](=O)[O-]
211950	Clc1cc2c(=O)c3ccccc3[nH]c2c4C(=O)c5ccccc5C(=O)c14
224008	CCCCC(=O)Nc1cccc(c1)C(=O)NN
190624	CC1C=CC(C)C(C1C(=O)O)C(=O)O
223176	Cn1ncc(Nc2ccccc2)c1C(=O)O
211917	NS(=O)(=O)c1cc(O)c2c(cccc2c1)S(=O)(=O)N
176010	COc1cc(C=NCCc2ccccc2)ccc1O
222500	OC(=O)CNc1c(cc(cc1[N+](=O)[O-])C(=O)O)[N+](=O)[O-]
221199	COc1ccc(C=C2SC(=S)N(CC(=O)O)C2=O)c(OC)c1
221975	OC(=O)C1C(C2CC1C=C2)C(=O)Nc3ccc(Cl)c(Cl)c3
217352	COc1ccc(COCC(O)CN2CCCCC2)cc1OC
201637	Cc1ccc(OCC(=O)NN=Cc2c[nH]c3ccccc23)c(c1)[N+](=O)[O-]
219710	O=C(Nc1cc2-c3[nH]c4ccccc4c3CCc2oc1=O)c5ccccc5
216139	CNCC(=O)Nc1ccc2CCc3ccccc3Nc2c1
227642	CC(=C)CC1CC=CC(CC(=C)C)N1CC(O)C(F)(F)C(F)(F)C(F)(F)F
201942	Cc1ccc(OCC(=O)NN=Cc2c(Cl)cccc2Cl)c(C)c1
218184	Nc1nc(c(s1)C(=O)Nc2ccccc2Cl)c3ccc(cc3)[N+](=O)[O-]
211937	OCCS(=O)(=O)c1ccc2oc(=O)[nH]c2c1
217759	Cn1c2scc[n+]2c3ccccc13
200981	Cc1ccc(cc1c2ccc(C=NNc3nc(nc(n3)N4CCOCC4)N5CCOCC5)o2)[N+](=O)[O-]
214485	Oc1ccc(cc1N=Cc2ccc[nH]2)S(=O)(=O)c3ccc(O)c(N=Cc4ccc[nH]4)c3
217334	CC(C)c1ccc(C)cc1OCC(O)CN2CCC(C)CC2
214550	C(c1ccc(N=Cc2ccc[nH]2)cc1)c3ccc(N=Cc4ccc[nH]4)cc3
216766	O=C(NNC(=O)C1CC21CCC2)C3CC3(c4ccccc4)c5ccccc5
214569	C(N1CCN(Cc2ccccc2)C1c3ccc[nH]3)c4ccccc4
217132	Clc1ccc(cc1)S(=O)(=O)c2nc(oc2NCc3ccccc3)c4ccccc4Cl
215424	Oc1ccc(cc1)c2cc3C(=O)c4ccccc4-c3nn2
191709	Clc1ccc(NC(=O)NNC(=O)C2CC2(c3ccccc3)c4ccccc4)cc1
215286	COc1cccc(c1)C2N=NC(=CC2c3ccccc3)C4C(=O)c5ccccc5C4=O
192877	OC(=O)CCCCC1SCC2(O)NC(=O)NC12
216851	O=C(COc1ccccc1)NNC(=O)C2CC2c3ccccc3
130195	COC(=O)CC(=C(Cl)c1ccc(C)cc1)C=NO
211208	OC(=O)c1ccccc1N2C(=O)C3C4CC(C=C4)C3C2=O
216848	O=C(CCc1ccccc1)NNC(=O)C2CC2c3ccccc3
211117	COC(=O)c1ccc(CSc2ccc(Oc3ccccc3)cc2)cc1
215455	CC(CC(C)(C)N1CCCCC1)OC(=O)C
211992	Oc1ccc(cc1[N+](=O)[O-])C(=O)Nc2ccccc2
213339	[O-][N+](=O)c1cccc(c1)C2Nc3ccc4ncccc4c3C5=C2C(=O)CCC5
189147	COc1ccc(C=NNC(=O)C(O)c2ccc(Br)cc2)cc1
211889	Nc1ccc(cc1)C(=O)Nc2ccc(NC(=O)c3ccc(N)cc3)cc2
201916	Cc1cc(Br)cc(C)c1OCC(=O)NN=Cc2cc(O)ccc2[N+](=O)[O-]
236687	OC(CN1CCN(CC=Cc2ccccc2)CC1)Cn3c4ccc(Cl)cc4c5cc(Cl)ccc35
222330	COC(=O)C1C(C)NC(=O)NC1c2ccc3OCOc3c2
190595	CCCCc1ccc(C(=O)O)c(C(=O)O)c1C
219818	CC1=Nc2ccc(C)cc2-c3[nH]c4ccccc4c3N1
237032	CN1C(C=Cc2ccccc2)N(C)c3ccccc13
224010	NNC(=O)c1cccc(NC(=O)c2ccc(F)cc2)c1
223247	COc1ccc(C=Nc2cnn(C)c2C(=O)N)cc1OC
221299	CC(C)c1cc(C(C)C)c(c(c1)C(C)C)S(=O)(=O)N2CCN(CC2)c3ccc(cc3)[N+](=O)[O-]
216177	CN1CCCC(CN2c3ccccc3Sc4ccccc24)C1
216155	CN(C)CC(=O)N1c2ccccc2CCc3ccc(NC(=O)c4ccc(NC(=O)C)cc4)cc13
224782	COc1cccc(C=NNC(=O)CN2CCN(C)CC2)c1
191474	COc1cc(C=NNC(=S)N)cc(OC)c1OC
214999	CCNCC(=O)N1c2ccccc2CCc3ccc(NC(=O)OC)cc13
218870	Clc1ccc(NC(=O)CCN2C(=O)c3ccccc3C2=O)cc1
201960	Cc1ccc(OCC(=O)NN=C2C(=O)Nc3ccc(cc23)[N+](=O)[O-])c(c1)[N+](=O)[O-]
218185	O=C(Nc1ccccc1)c2sc(nc2c3ccccc3)c4ccccc4
201626	Cc1ccc(OCC(=O)NN=Cc2ccc(cc2)C(=O)O)c(c1)[N+](=O)[O-]
217351	COc1ccc(COCC(O)CN2CCOCC2)cc1OC
201077	COc1cc(cc(C=NNc2nc(nc(n2)N3CCOCC3)N4CCOCC4)c1O)[N+](=O)[O-]
214491	Oc1ccc(C=Nc2ccc(cc2)c3ccccc3)c(O)c1
217192	CCN1C(=O)c2cccc3c(NC(=O)c4cccc(c4)[N+](=O)[O-])ccc1c23
214551	C(=Nc1ccc(cc1)c2ccc(N=Cc3ccc[nH]3)cc2)c4ccc[nH]4
213721	CC1(C)CC(=O)C2=C(C1)c3c(NC2c4ccc(O)c(O)c4)ccc5ccccc35
214181	Cc1cccc(NC(=O)C(Cc2ccc(cc2)[N+](=O)[O-])N3C(=O)c4ccccc4C3=O)c1
217190	Cc1ccc2nc(sc2c1)c3ccc(NC(=O)C4(CC5CC6C4)CC(C5)(C6)C(=O)Nc7ccc(cc7)c8nc9ccc(C)cc9s8)cc3
213699	Oc1ccc(cc1)c2nc3ccc4ccccc4c3c5CCCCc25
192679	Oc1ccccc1C(=O)CC(O)(c2ccccc2)C(F)(F)F
215435	O=C1c2ccccc2-c3nnc(cc13)c4ccc5OCOc5c4
192869	ON=C1CSCC1NC(=O)c2ccccc2
215441	Cc1ccc(cc1)S(=O)(=O)NNC(=O)C(C)(C)C
119325	CC(Cl)(CSSCC(C)(Cl)C(=O)O)C(=O)O
211237	Clc1ccccc1C(=O)Oc2ccc(cc2)C3(CCCCC3)c4ccc(OC(=O)c5ccccc5Cl)cc4
211559	COc1ccc(cc1)N2C(=O)CC(NCCCN3CCOCC3)C2=O
211106	COc1ccc(NC(=O)c2cccc(c2)S(=O)(=O)Nc3cccc(c3)C(=O)O)cc1
